,title,availability,price,url,ups,category
303,God: The Most Unpleasant Character in All Fiction,Instock,£30.03,https://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html,eec424a84c9e4c68,Religion
304,Glory over Everything: Beyond The Kitchen House,Instock,£45.84,https://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html,de4b403cb629a29f,Historical Fiction
305,Feathers: Displays of Brilliant Plumage,Instock,£49.05,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,9194ae88379dbf1a,Art
306,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",Instock,£15.06,https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html,ac4dde0d1be05de0,Nonfiction
307,Every Last Word,Instock,£46.47,https://books.toscrape.com/catalogue/every-last-word_693/index.html,a2bd4ca82d908442,Default
308,Eligible (The Austen Project #4),Instock,£27.09,https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,9eaf58b03a2779cc,Fiction
309,El Deafo,Instock,£57.62,https://books.toscrape.com/catalogue/el-deafo_691/index.html,27c5968fe43cc06e,Sequential Art
310,Eight Hundred Grapes,Instock,£14.39,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,1d6dd0c87d90fe92,Fiction
311,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",Instock,£51.75,https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html,a01f6d368ef64dc5,Nonfiction
312,"Eat Fat, Get Thin",Instock,£54.07,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,047dfa57ba0bf638,Health
313,Don't Get Caught,Instock,£55.35,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html,ad2887ce04583910,Young Adult
314,Doctor Sleep (The Shining #2),Instock,£40.12,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,bf5de316a5e9a4ab,Horror
315,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Instock,£37.51,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,3c6fe637a0180b01,Fantasy
316,Dear Mr. Knightley,Instock,£11.21,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,94a958ea126cdcd5,Fiction
317,Daily Fantasy Sports,Instock,£36.58,https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html,0e94a089328be4bc,Default
318,Crazy Love: Overwhelmed by a Relentless God,Instock,£47.72,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,4b9d9cfe0f435788,Christian
319,Cometh the Hour (The Clifton Chronicles #6),Instock,£25.01,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,28cf0d1c51b491e5,Fiction
320,Code Name Verity (Code Name Verity #1),Instock,£22.13,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,33a3e0e3ffde0dcd,Add a comment
321,Clockwork Angel (The Infernal Devices #1),Instock,£44.14,https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,42b0c50fc44140ec,Default
322,City of Glass (The Mortal Instruments #3),Instock,£56.02,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,966ebb738e0f9d9b,Fantasy
323,City of Fallen Angels (The Mortal Instruments #4),Instock,£11.23,https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,1e264c677d4ee4ae,Default
324,City of Bones (The Mortal Instruments #1),Instock,£43.28,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,5b987e54ee72525c,Default
325,City of Ashes (The Mortal Instruments #2),Instock,£47.27,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,8a6ec2761f91dad2,Default
326,Cell,Instock,£20.29,https://books.toscrape.com/catalogue/cell_674/index.html,bfbb54bc8cdeed2b,Add a comment
327,Catching Jordan (Hundred Oaks),Instock,£50.83,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,e2e7b683b4c15b7d,Young Adult
328,"Carry On, Warrior: Thoughts on Life Unarmed",Instock,£31.85,https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,1b0fc9f777cad045,Default
329,Carrie,Instock,£46.23,https://books.toscrape.com/catalogue/carrie_671/index.html,5f22418922fa728b,Default
330,Buying In: The Secret Dialogue Between What We Buy and Who We Are,Instock,£37.80,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,16ef91b9d827859c,Nonfiction
331,Brain on Fire: My Month of Madness,Instock,£49.32,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,a80f66b254fe9eb3,Nonfiction
332,Batman: Europa,Instock,£32.01,https://books.toscrape.com/catalogue/batman-europa_668/index.html,bf68dcb5fad3cc8c,Sequential Art
333,Barefoot Contessa Back to Basics,Instock,£28.01,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,999912e63a3262ae,Food and Drink
334,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Instock,£50.62,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,0e0da9192a025efc,Food and Drink
335,Balloon Animals,Instock,£17.03,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,9b65f676984c9f0c,Fiction
336,Art Ops Vol. 1,Instock,£48.80,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,ffdc825785c0ede8,Sequential Art
337,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Instock,£58.14,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,41164b8ac02a2c42,Young Adult
338,Angels Walking (Angels Walking #1),Instock,£34.20,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,1fbb5f786e53a0ce,Add a comment
339,Angels & Demons (Robert Langdon #1),Instock,£51.48,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,ad41c24ccac0c7ce,Default
340,All the Light We Cannot See,Instock,£29.87,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,39861fc1c0845d15,Historical
341,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",Instock,£10.90,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,5319169a72714c62,Sequential Art
342,Abstract City,Instock,£56.37,https://books.toscrape.com/catalogue/abstract-city_658/index.html,cf1aa2fc02a7d1e0,Nonfiction
343,A Time of Torment (Charlie Parker #14),Instock,£48.35,https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,4416c474713ec1f5,Mystery
344,A Study in Scarlet (Sherlock Holmes #1),Instock,£16.73,https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,63ee5bc46066a8a8,Mystery
345,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Instock,£56.48,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,c1379d3744f1dd2c,Add a comment
346,A People's History of the United States,Instock,£40.79,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,1ad06aed9349af46,Add a comment
347,A Man Called Ove,Instock,£39.72,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,8682c03de6a844ff,Fiction
348,A Distant Mirror: The Calamitous 14th Century,Instock,£14.58,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,d5e0526e1ab682a3,History
349,A Brush of Wings (Angels Walking #3),Instock,£55.51,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,01a177623cce9596,Add a comment
350,1491: New Revelations of the Americas Before Columbus,Instock,£21.80,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,6e8e5626ac4d279e,History
351,"The Three Searches, Meaning, and the Story",Instock,£13.33,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,ac5e0d3938caf686,Default
352,Searching for Meaning in Gailana,Instock,£38.73,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,2f0213137a80d485,Fantasy
353,Rook,Instock,£37.86,https://books.toscrape.com/catalogue/rook_647/index.html,44d97b6707dae3f0,Add a comment
354,My Kitchen Year: 136 Recipes That Saved My Life,Instock,£11.53,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,8bbd7df8a324f31d,Food and Drink
355,13 Hours: The Inside Account of What Really Happened In Benghazi,Instock,£27.06,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,4be9d1910f8a4e80,Nonfiction
356,Will You Won't You Want Me?,Instock,£13.86,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,077b635ff2afc578,Womens Fiction
357,Tipping Point for Planet Earth: How Close Are We to the Edge?,Instock,£37.55,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,148715df5a02ea5e,Science
358,The Star-Touched Queen,Instock,£32.30,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,4a7a25be293ad678,Fantasy
359,The Silent Sister (Riley MacPherson #1),Instock,£46.29,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,ce1ae197ada2aec4,Fiction
360,The Midnight Watch: A Novel of the Titanic and the Californian,Instock,£26.20,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,14e44163678e24dc,Add a comment
361,The Lonely City: Adventures in the Art of Being Alone,Instock,£33.26,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,582a21a1dbbef3cf,Nonfiction
362,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Instock,£59.15,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,3063c7e95d0bf76f,Add a comment
363,The Golden Condom: And Other Essays on Love Lost and Found,Instock,£39.43,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,235fa48eeed11d82,Psychology
364,The Epidemic (The Program 0.6),Instock,£14.44,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,f732d7d18a91d2ba,Young Adult
365,The Dinner Party,Instock,£56.54,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,c6ca293d4810e0d5,Fiction
366,The Diary of a Young Girl,Instock,£59.90,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,54fc03f1e1d355db,Nonfiction
367,The Children,Instock,£11.88,https://books.toscrape.com/catalogue/the-children_633/index.html,64fd010bf8d15096,Add a comment
368,Stars Above (The Lunar Chronicles #4.5),Instock,£48.05,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,b63ea3f7a57ae099,Young Adult
369,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Instock,£21.21,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,f40fea200e0c644f,Nonfiction
370,Raspberry Pi Electronics Projects for the Evil Genius,Instock,£49.67,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,ebf81a62e4798fd1,Default
371,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Instock,£43.14,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,8976d9161c027142,Business
372,Psycho: Sanitarium (Psycho #1.5),Instock,£36.97,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,b8d7b3f5c7a95d65,Horror
373,Poisonous (Max Revere Novels #3),Instock,£26.80,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,abdd91e96515a617,Mystery
374,One with You (Crossfire #5),Instock,£15.71,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,81ef44fcc5f454df,Add a comment
375,No Love Allowed (Dodge Cove #1),Instock,£54.65,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,db84624b151cbe06,Young Adult
376,Murder at the 42nd Street Library (Raymond Ambler #1),Instock,£54.36,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,e7fe3bf2768602cf,Mystery
377,Most Wanted,Instock,£35.28,https://books.toscrape.com/catalogue/most-wanted_623/index.html,c039f5aceb093537,Mystery
378,"Love, Lies and Spies",Instock,£20.55,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,9546d537fbf99eb6,Historical Fiction
379,How to Speak Golf: An Illustrated Guide to Links Lingo,Instock,£58.32,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,b978c9852cde91bd,Default
380,Hide Away (Eve Duncan #20),Instock,£11.84,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,bddc6fd036eb6279,Mystery
381,Furiously Happy: A Funny Book About Horrible Things,Instock,£41.46,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,c6a29d6df8de968c,Nonfiction
382,Everyday Italian: 125 Simple and Delicious Recipes,Instock,£20.10,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,76319fe9d8b465a3,Food and Drink
383,Equal Is Unfair: America's Misguided Fight Against Income Inequality,Instock,£56.86,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,3968e3fbf4695d7c,Politics
384,Eleanor & Park,Instock,£56.51,https://books.toscrape.com/catalogue/eleanor-park_616/index.html,6983328f15506cb9,Default
385,Dirty (Dive Bar #1),Instock,£40.83,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,df7e628bad5782b4,Romance
386,Can You Keep a Secret? (Fear Street Relaunch #4),Instock,£48.64,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,d069086944f2e330,Horror
387,Boar Island (Anna Pigeon #19),Instock,£59.48,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,49b24c6a41b82bd2,Mystery
388,A Paris Apartment,Instock,£39.01,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,63343e287971bb0c,Historical Fiction
389,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",Instock,£38.77,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,a4eef523118805ef,Food and Drink
390,Troublemaker: Surviving Hollywood and Scientology,Instock,£48.39,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,515cb8fcafb1ad98,Default
391,The Widow,Instock,£27.26,https://books.toscrape.com/catalogue/the-widow_609/index.html,6159d8b187831770,Mystery
392,"The Sleep Revolution: Transforming Your Life, One Night at a Time",Instock,£11.68,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,985991708c47003e,Nonfiction
393,The Improbability of Love,Instock,£59.45,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,437d8dea9272d0a9,Fiction
394,The Art of Startup Fundraising,Instock,£21.00,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,1c584f82a7a1c4f0,Business
395,Take Me Home Tonight (Rock Star Romance #3),Instock,£53.98,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,cf62fa272b5f0fa3,Romance
396,Sleeping Giants (Themis Files #1),Instock,£48.74,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,f435aa99d864077d,Science Fiction
397,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",Instock,£21.15,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,b06599b108e83f98,Biography
398,Playing with Fire,Instock,£13.71,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html,05a61a3bd8ca4149,Mystery
399,Off the Hook (Fishing for Trouble #1),Instock,£47.67,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,b783ce08802cd1d1,Romance
400,Mothering Sunday,Instock,£13.34,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,47e1b2d43f709995,Fiction
401,"Mother, Can You Not?",Instock,£16.89,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,28b2df9fadc9f07e,Nonfiction
402,M Train,Instock,£27.18,https://books.toscrape.com/catalogue/m-train_598/index.html,5569c3fea112718e,Autobiography
403,Lilac Girls,Instock,£17.28,https://books.toscrape.com/catalogue/lilac-girls_597/index.html,bade9943ee01b63f,Historical Fiction
404,Lies and Other Acts of Love,Instock,£45.14,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,469508882dfc1991,Fiction
405,Lab Girl,Instock,£40.85,https://books.toscrape.com/catalogue/lab-girl_595/index.html,825d6c44da3ca5a6,Autobiography
406,Keep Me Posted,Instock,£20.46,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,20dc4f1ac5d4fd9c,Womens Fiction
407,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,Instock,£56.27,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,ce8666d9b42fc9a0,Psychology
408,Grey (Fifty Shades #4),Instock,£48.49,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,b5953ca1f8a0b8d7,Womens Fiction
409,"Exit, Pursued by a Bear",Instock,£51.34,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,c65c25d990fc7025,Young Adult
410,Daredevils,Instock,£16.34,https://books.toscrape.com/catalogue/daredevils_590/index.html,f608c903c451f387,Fiction
411,Cravings: Recipes for What You Want to Eat,Instock,£20.50,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,2587c54f5530dafc,Food and Drink
412,Born for This: How to Find the Work You Were Meant to Do,Instock,£21.59,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,816180220e8cb419,Business
413,Arena,Instock,£21.36,https://books.toscrape.com/catalogue/arena_587/index.html,2c34f9432069b52b,Science Fiction
414,Adultery,Instock,£20.88,https://books.toscrape.com/catalogue/adultery_586/index.html,bb967277222e689c,Default
415,A Mother's Reckoning: Living in the Aftermath of Tragedy,Instock,£19.53,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,2b69dec0193511d9,Nonfiction
416,A Gentleman's Position (Society of Gentlemen #3),Instock,£14.75,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,40c4bf520c17de54,Romance
417,11/22/63,Instock,£48.48,https://books.toscrape.com/catalogue/112263_583/index.html,a9d7b75461084a26,Fiction
418,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Instock,£24.57,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,34669b2e9d407d3a,Nonfiction
419,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,Instock,£49.71,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,96aa539bfd4c07e2,Health
420,Without Shame,Instock,£48.27,https://books.toscrape.com/catalogue/without-shame_580/index.html,ab60e6f5a63e1cfb,Add a comment
421,Watchmen,Instock,£58.05,https://books.toscrape.com/catalogue/watchmen_579/index.html,d1848064c54e01c7,Add a comment
422,Unlimited Intuition Now,Instock,£58.87,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,4fd0a2a350f016e6,Default
423,Underlying Notes,Instock,£11.82,https://books.toscrape.com/catalogue/underlying-notes_577/index.html,0967effecd292a86,Default
424,The Shack,Instock,£28.03,https://books.toscrape.com/catalogue/the-shack_576/index.html,903a9f8090104c2c,Fiction
425,The New Brand You: Your New Image Makes the Sale for You,Instock,£44.05,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,4b50fb1359ebf35d,Default
426,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",Instock,£12.34,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,65cfc9f242c2984a,Food and Drink
427,The Flowers Lied,Instock,£16.68,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,33396269bcce166f,Default
428,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Instock,£55.91,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,ca74f2e3c35a3e77,Science
429,The Book of Mormon,Instock,£24.57,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,3f25a2fedae191cc,Religion
430,The Art and Science of Low Carbohydrate Living,Instock,£52.98,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,f9c87ccb2bc4853b,Health
431,The Alien Club,Instock,£54.40,https://books.toscrape.com/catalogue/the-alien-club_569/index.html,e77594ece9b9d1fe,Young Adult
432,Suzie Snowflake: One beautiful flake (a self-esteem story),Instock,£54.81,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,0e095ed785af7e43,Novels
433,Nap-a-Roo,Instock,£25.08,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html,913e7109cec0cb4c,Childrens
434,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",Instock,£10.41,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,ee6c67859d70186b,Default
435,Modern Day Fables,Instock,£47.44,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html,6baac632f7711e26,Default
436,If I Gave You God's Phone Number....: Searching for Spirituality in America,Instock,£20.91,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,8fab4c4f6f82a4ce,Spirituality
437,"Fruits Basket, Vol. 9 (Fruits Basket #9)",Instock,£33.95,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,97187f5cf0385da3,Sequential Art
438,Dress Your Family in Corduroy and Denim,Instock,£43.68,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,7e9068872228c474,Humor
439,Don't Forget Steven,Instock,£33.23,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,e845d305f64154f1,Young Adult
440,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Instock,£35.92,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,7186241e043de5dc,Nonfiction
441,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Instock,£48.63,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,d6d9ffea95f2f8bf,Art
442,A Shard of Ice (The Black Symphony Saga #1),Instock,£56.63,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,63d5f1651880dcea,Fantasy
443,A Hero's Curse (The Unseen Chronicles #1),Instock,£50.49,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,c181ca8eabe7d18c,Add a comment
444,23 Degrees South: A Tropical Tale of Changing Whether...,Instock,£35.79,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,61cf7eb9d2cd8bb0,Add a comment
445,"Zero to One: Notes on Startups, or How to Build the Future",Instock,£34.06,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,e77033ce559947f7,Nonfiction
446,Why Not Me?,Instock,£17.76,https://books.toscrape.com/catalogue/why-not-me_554/index.html,04f6c929888f4f11,Nonfiction
447,When Breath Becomes Air,Instock,£39.36,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,b69c852e7e3956af,Nonfiction
448,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Instock,£36.94,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,1809259a5a5f1d8d,Travel
449,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),Instock,£43.62,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,e0bdd79c7304ee8d,Default
450,The New Drawing on the Right Side of the Brain,Instock,£43.02,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,3eec766dda26fa64,Art
451,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Instock,£28.45,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,5a0d2e9284004266,Nonfiction
452,The Martian (The Martian #1),Instock,£41.39,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,9afd00e81d6208e6,Default
453,The High Mountains of Portugal,Instock,£51.15,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,4f283dfcbeccc0d4,Fiction
454,The Grownup,Instock,£35.88,https://books.toscrape.com/catalogue/the-grownup_546/index.html,1bba4b1ba23ed2d6,Short Stories
455,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Instock,£36.91,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,a2308a936e898d48,Business
456,South of Sunshine,Instock,£28.93,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,331c26103d885cae,Young Adult
457,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Instock,£38.89,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,a2475a245c9907c4,Nonfiction
458,Silence in the Dark (Logan Point #4),Instock,£58.33,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,e46a164cf310fd7d,Suspense
459,Shadows of the Past (Logan Point #1),Instock,£39.67,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,bee6e93e9976f4fa,Christian Fiction
460,Roller Girl,Instock,£14.10,https://books.toscrape.com/catalogue/roller-girl_540/index.html,aeb51dfbe8aeec59,Sequential Art
